year,sex,cause,qimd,agegroup,deaths
2007,1,I249,2,75-79,4
2007,1,I249,2,80-84,6
2007,1,I249,2,85-89,4
2007,1,I249,2,90+,4
2007,1,I249,3,40-44,2
2007,1,I249,3,55-59,1
2007,1,I249,3,65-69,1
2007,1,I249,3,70-74,1
2007,1,I249,3,75-79,4
2007,1,I249,3,80-84,5
2007,1,I249,3,85-89,3
2007,1,I249,3,90+,1
2007,1,I249,4,65-69,3
2007,1,I249,4,70-74,2
2007,1,I249,4,75-79,4
2007,1,I249,4,80-84,4
2007,1,I249,4,85-89,8
2007,1,I249,4,90+,4
2007,1,I249,5,60-64,1
2007,1,I249,5,65-69,2
2007,1,I249,5,70-74,1
2007,1,I249,5,75-79,6
2007,1,I249,5,80-84,4
2007,1,I249,5,85-89,4
2007,1,I249,5,90+,2
2007,1,I250,4,80-84,1
2007,1,I250,5,85-89,1
2007,1,I251,1,20-24,1
2007,1,I251,1,30-34,6
2007,1,I251,1,35-39,34
2007,1,I251,1,40-44,61
2007,1,I251,1,45-49,117
2007,1,I251,1,50-54,159
2007,1,I251,1,55-59,241
2007,1,I251,1,60-64,317
2007,1,I251,1,65-69,392
2007,1,I251,1,70-74,361
2007,1,I251,1,75-79,452
2007,1,I251,1,80-84,332
2007,1,I251,1,85-89,230
2007,1,I251,1,90+,78
2007,1,I251,2,25-29,2
2007,1,I251,2,30-34,8
2007,1,I251,2,35-39,17
2007,1,I251,2,40-44,45
2007,1,I251,2,45-49,71
2007,1,I251,2,50-54,115
2007,1,I251,2,55-59,189
2007,1,I251,2,60-64,237
2007,1,I251,2,65-69,267
2007,1,I251,2,70-74,323
2007,1,I251,2,75-79,397
2007,1,I251,2,80-84,346
2007,1,I251,2,85-89,252
2007,1,I251,2,90+,76
2007,1,I251,3,25-29,2
2007,1,I251,3,30-34,1
2007,1,I251,3,35-39,7
2007,1,I251,3,40-44,21
2007,1,I251,3,45-49,55
2007,1,I251,3,50-54,94
2007,1,I251,3,55-59,155
2007,1,I251,3,60-64,221
2007,1,I251,3,65-69,228
2007,1,I251,3,70-74,300
2007,1,I251,3,75-79,381
2007,1,I251,3,80-84,375
2007,1,I251,3,85-89,260
2007,1,I251,3,90+,126
2007,1,I251,4,25-29,1
2007,1,I251,4,30-34,3
2007,1,I251,4,35-39,9
2007,1,I251,4,40-44,22
2007,1,I251,4,45-49,61
2007,1,I251,4,50-54,74
2007,1,I251,4,55-59,141
2007,1,I251,4,60-64,167
2007,1,I251,4,65-69,219
2007,1,I251,4,70-74,264
2007,1,I251,4,75-79,304
2007,1,I251,4,80-84,329
2007,1,I251,4,85-89,199
2007,1,I251,4,90+,127
2007,1,I251,5,25-29,1
2007,1,I251,5,30-34,5
2007,1,I251,5,35-39,9
2007,1,I251,5,40-44,12
2007,1,I251,5,45-49,35
2007,1,I251,5,50-54,70
2007,1,I251,5,55-59,107
2007,1,I251,5,60-64,123
2007,1,I251,5,65-69,158
2007,1,I251,5,70-74,224
2007,1,I251,5,75-79,269
2007,1,I251,5,80-84,308
2007,1,I251,5,85-89,225
2007,1,I251,5,90+,112
2007,1,I252,1,40-44,1
2007,1,I252,1,45-49,1
2007,1,I252,1,50-54,1
2007,1,I252,1,65-69,2
2007,1,I252,1,70-74,2
2007,1,I252,1,75-79,2
2007,1,I252,1,80-84,5
2007,1,I252,1,85-89,2
2007,1,I252,2,55-59,3
2007,1,I252,2,60-64,3
2007,1,I252,2,65-69,1
2007,1,I252,2,70-74,2
2007,1,I252,2,75-79,1
2007,1,I252,2,80-84,4
2007,1,I252,2,85-89,3
2007,1,I252,2,90+,2
2007,1,I252,3,45-49,1
2007,1,I252,3,55-59,3
2007,1,I252,3,60-64,2
2007,1,I252,3,70-74,5
2007,1,I252,3,75-79,3
2007,1,I252,3,80-84,3
2007,1,I252,3,85-89,2
2007,1,I252,3,90+,2
2007,1,I252,4,35-39,1
2007,1,I252,4,45-49,1
2007,1,I252,4,50-54,1
2007,1,I252,4,55-59,1
2007,1,I252,4,60-64,5
2007,1,I252,4,65-69,2
2007,1,I252,4,70-74,1
2007,1,I252,4,75-79,1
2007,1,I252,4,80-84,3
2007,1,I252,4,85-89,1
2007,1,I252,4,90+,4
2007,1,I252,5,55-59,1
2007,1,I252,5,60-64,3
2007,1,I252,5,70-74,2
2007,1,I252,5,75-79,3
2007,1,I252,5,80-84,3
2007,1,I252,5,85-89,4
2007,1,I252,5,90+,3
2007,1,I253,1,45-49,1
2007,1,I253,1,55-59,1
2007,1,I253,1,60-64,1
2007,1,I253,1,65-69,2
2007,1,I253,1,75-79,2
2007,1,I253,2,70-74,1
2007,1,I253,3,75-79,1
2007,1,I253,3,85-89,1
2007,1,I253,4,60-64,1
2007,1,I253,4,65-69,1
2007,1,I253,4,85-89,1
2007,1,I253,5,65-69,1
2007,1,I253,5,75-79,2
2007,1,I253,5,80-84,1
2007,1,I253,5,90+,1
2007,1,I254,2,40-44,1
2007,1,I255,1,40-44,1
2007,1,I255,1,45-49,2
2007,1,I255,1,50-54,1
2007,1,I255,1,55-59,3
2007,1,I255,1,60-64,4
2007,1,I255,1,65-69,4
2007,1,I255,1,70-74,5
2007,1,I255,1,75-79,3
2007,1,I255,1,80-84,11
2007,1,I255,1,85-89,4
2007,1,I255,1,90+,1
2007,1,I255,2,50-54,1
2007,1,I255,2,60-64,2
2007,1,I255,2,65-69,3
2007,1,I255,2,70-74,4
2007,1,I255,2,75-79,8
2007,1,I255,2,80-84,7
2007,1,I255,3,60-64,3
2007,1,I255,3,65-69,4
2007,1,I255,3,70-74,5
2007,1,I255,3,75-79,4
2007,1,I255,3,80-84,4
2007,1,I255,3,85-89,6
2007,1,I255,3,90+,2
2007,1,I255,4,55-59,3
2007,1,I255,4,60-64,1
2007,1,I255,4,65-69,3
2007,1,I255,4,70-74,5
2007,1,I255,4,75-79,6
2007,1,I255,4,80-84,5
2007,1,I255,4,85-89,4
2007,1,I255,4,90+,1
2007,1,I255,5,40-44,1
2007,1,I255,5,45-49,1
2007,1,I255,5,55-59,3
2007,1,I255,5,60-64,1
2007,1,I255,5,65-69,3
2007,1,I255,5,70-74,8
2007,1,I255,5,75-79,7
2007,1,I255,5,80-84,2
2007,1,I255,5,85-89,1
2007,1,I255,5,90+,2
2007,1,I258,1,25-29,1
2007,1,I258,1,45-49,1
2007,1,I258,1,65-69,1
2007,1,I258,1,70-74,1
2007,1,I258,1,75-79,2
2007,1,I258,1,80-84,2
2007,1,I258,1,85-89,2
2007,1,I258,2,65-69,3
2007,1,I258,2,70-74,3
2007,1,I258,2,75-79,3
2007,1,I258,2,80-84,5
2007,1,I258,2,85-89,2
2007,1,I258,2,90+,2
2007,1,I258,3,45-49,1
2007,1,I258,3,60-64,4
2007,1,I258,3,65-69,4
2007,1,I258,3,70-74,3
2007,1,I258,3,75-79,7
2007,1,I258,3,80-84,2
2007,1,I258,3,90+,1
2007,1,I258,4,50-54,1
2007,1,I258,4,60-64,2
2007,1,I258,4,65-69,1
2007,1,I258,4,70-74,2
2007,1,I258,4,75-79,5
2007,1,I258,4,80-84,1
2007,1,I258,4,85-89,3
2007,1,I258,4,90+,1
2007,1,I258,5,55-59,2
2007,1,I258,5,65-69,1
2007,1,I258,5,70-74,4
2007,1,I258,5,75-79,6
2007,1,I258,5,80-84,1
2007,1,I258,5,85-89,2
2007,1,I259,1,10-14,1
2007,1,I259,1,20-24,1
2007,1,I259,1,25-29,1
2007,1,I259,1,30-34,5
2007,1,I259,1,35-39,6
2007,1,I259,1,40-44,8
2007,1,I259,1,45-49,45
2007,1,I259,1,50-54,82
2007,1,I259,1,55-59,119
2007,1,I259,1,60-64,205
2007,1,I259,1,65-69,269
2007,1,I259,1,70-74,359
2007,1,I259,1,75-79,491
2007,1,I259,1,80-84,553
2007,1,I259,1,85-89,428
2007,1,I259,1,90+,207
2007,1,I259,2,25-29,1
2007,1,I259,2,30-34,2
2007,1,I259,2,35-39,3
2007,1,I259,2,40-44,20
2007,1,I259,2,45-49,32
2007,1,I259,2,50-54,56
2007,1,I259,2,55-59,94
2007,1,I259,2,60-64,147
2007,1,I259,2,65-69,241
2007,1,I259,2,70-74,356
2007,1,I259,2,75-79,485
2007,1,I259,2,80-84,647
2007,1,I259,2,85-89,516
2007,1,I259,2,90+,312
2007,1,I259,3,25-29,1
2007,1,I259,3,30-34,4
2007,1,I259,3,35-39,2
2007,1,I259,3,40-44,13
2007,1,I259,3,45-49,22
2007,1,I259,3,50-54,46
2007,1,I259,3,55-59,72
2007,1,I259,3,60-64,117
2007,1,I259,3,65-69,239
2007,1,I259,3,70-74,286
2007,1,I259,3,75-79,479
2007,1,I259,3,80-84,675
2007,1,I259,3,85-89,625
2007,1,I259,3,90+,403
2007,1,I259,4,30-34,1
2007,1,I259,4,35-39,4
2007,1,I259,4,40-44,10
2007,1,I259,4,45-49,15
2007,1,I259,4,50-54,36
2007,1,I259,4,55-59,63
2007,1,I259,4,60-64,136
2007,1,I259,4,65-69,180
2007,1,I259,4,70-74,295
2007,1,I259,4,75-79,501
2007,1,I259,4,80-84,633
2007,1,I259,4,85-89,561
2007,1,I259,4,90+,394
2007,1,I259,5,25-29,1
2007,1,I259,5,30-34,1
2007,1,I259,5,35-39,2
2007,1,I259,5,40-44,5
2007,1,I259,5,45-49,16
2007,1,I259,5,50-54,19
2007,1,I259,5,55-59,53
2007,1,I259,5,60-64,84
2007,1,I259,5,65-69,148
2007,1,I259,5,70-74,219
2007,1,I259,5,75-79,404
2007,1,I259,5,80-84,556
2007,1,I259,5,85-89,527
2007,1,I259,5,90+,351
2007,1,I48,1,55-59,1
2007,1,I48,1,60-64,6
2007,1,I48,1,65-69,8
2007,1,I48,1,70-74,17
2007,1,I48,1,75-79,28
2007,1,I48,1,80-84,29
2007,1,I48,1,85-89,43
2007,1,I48,1,90+,22
2007,1,I48,2,50-54,1
2007,1,I48,2,55-59,2
2007,1,I48,2,60-64,1
2007,1,I48,2,65-69,5
2007,1,I48,2,70-74,10
2007,1,I48,2,75-79,22
2007,1,I48,2,80-84,38
2007,1,I48,2,85-89,49
2007,1,I48,2,90+,41
2007,1,I48,3,50-54,1
2007,1,I48,3,55-59,1
2007,1,I48,3,60-64,2
2007,1,I48,3,65-69,10
2007,1,I48,3,70-74,11
2007,1,I48,3,75-79,15
2007,1,I48,3,80-84,41
2007,1,I48,3,85-89,38
2007,1,I48,3,90+,42
2007,1,I48,4,40-44,1
2007,1,I48,4,55-59,2
2007,1,I48,4,60-64,2
2007,1,I48,4,65-69,6
2007,1,I48,4,70-74,10
2007,1,I48,4,75-79,20
2007,1,I48,4,80-84,54
2007,1,I48,4,85-89,42
2007,1,I48,4,90+,50
2007,1,I48,5,60-64,3
2007,1,I48,5,65-69,3
2007,1,I48,5,70-74,7
2007,1,I48,5,75-79,19
2007,1,I48,5,80-84,46
2007,1,I48,5,85-89,44
2007,1,I48,5,90+,40
2007,1,I600,1,45-49,1
2007,1,I600,1,50-54,1
2007,1,I600,2,80-84,1
2007,1,I600,3,50-54,1
2007,1,I600,3,75-79,1
2007,1,I600,4,20-24,1
2007,1,I600,4,55-59,1
2007,1,I600,5,60-64,1
2007,1,I601,1,40-44,1
2007,1,I601,1,45-49,1
2007,1,I601,1,50-54,1
2007,1,I601,1,70-74,1
2007,1,I601,2,30-34,2
2007,1,I601,2,55-59,2
2007,1,I601,2,60-64,1
2007,1,I601,2,75-79,1
2007,1,I601,3,50-54,1
2007,1,I601,3,55-59,1
2007,1,I601,3,60-64,1
2007,1,I601,3,80-84,1
2007,1,I601,4,25-29,1
2007,1,I601,4,80-84,1
2007,1,I602,1,30-34,1
2007,1,I602,2,70-74,1
2007,1,I602,3,50-54,1
2007,1,I602,4,45-49,1
2007,1,I602,5,50-54,1
2007,1,I603,3,50-54,1
2007,1,I604,1,60-64,1
2007,1,I606,1,40-44,1
2007,1,I606,1,50-54,1
2007,1,I606,2,45-49,1
2007,1,I606,2,65-69,2
2007,1,I606,2,75-79,1
2007,1,I606,3,40-44,1
2007,1,I606,3,60-64,1
2007,1,I606,4,20-24,1
2007,1,I606,4,60-64,1
2007,1,I607,1,30-34,1
2007,1,I607,1,35-39,1
2007,1,I607,1,40-44,5
2007,1,I607,1,45-49,4
2007,1,I607,1,55-59,1
2007,1,I607,1,60-64,4
2007,1,I607,1,65-69,3
2007,1,I607,1,70-74,1
2007,1,I607,1,80-84,1
2007,1,I607,2,25-29,1
2007,1,I607,2,35-39,1
2007,1,I607,2,40-44,2
2007,1,I607,2,45-49,4
2007,1,I607,2,50-54,6
2007,1,I607,2,55-59,3
2007,1,I607,2,60-64,2
2007,1,I607,2,65-69,2
2007,1,I607,2,70-74,1
2007,1,I607,3,25-29,1
2007,1,I607,3,30-34,1
2007,1,I607,3,40-44,1
2007,1,I607,3,45-49,1
2007,1,I607,3,50-54,1
2007,1,I607,3,55-59,1
2007,1,I607,3,60-64,7
2007,1,I607,4,50-54,2
2007,1,I607,4,55-59,2
2007,1,I607,4,60-64,3
2007,1,I607,4,65-69,2
2007,1,I607,4,70-74,1
2007,1,I607,4,75-79,4
2007,1,I607,5,40-44,3
2007,1,I607,5,45-49,2
2007,1,I607,5,50-54,3
2007,1,I607,5,55-59,1
2007,1,I607,5,60-64,1
2007,1,I607,5,65-69,1
2007,1,I607,5,70-74,1
2007,1,I607,5,80-84,3
2007,1,I607,5,85-89,2
2007,1,I607,5,90+,1
2007,1,I608,1,60-64,1
2007,1,I608,4,25-29,1
2007,1,I608,5,90+,1
2007,1,I609,1,05-09,1
2007,1,I609,1,15-19,3
2007,1,I609,1,20-24,4
2007,1,I609,1,25-29,5
2007,1,I609,1,30-34,4
2007,1,I609,1,35-39,7
2007,1,I609,1,40-44,12
2007,1,I609,1,45-49,16
2007,1,I609,1,50-54,17
2007,1,I609,1,55-59,17
2007,1,I609,1,60-64,10
2007,1,I609,1,65-69,14
2007,1,I609,1,70-74,8
2007,1,I609,1,75-79,8
2007,1,I609,1,80-84,5
2007,1,I609,1,85-89,6
2007,1,I609,1,90+,1
2007,1,I609,2,25-29,1
2007,1,I609,2,30-34,1
2007,1,I609,2,35-39,3
2007,1,I609,2,40-44,8
2007,1,I609,2,45-49,11
2007,1,I609,2,50-54,7
2007,1,I609,2,55-59,7
2007,1,I609,2,60-64,10
2007,1,I609,2,65-69,12
2007,1,I609,2,70-74,13
2007,1,I609,2,75-79,14
2007,1,I609,2,80-84,10
2007,1,I609,2,85-89,4
2007,1,I609,2,90+,3
2007,1,I609,3,25-29,2
2007,1,I609,3,30-34,1
2007,1,I609,3,35-39,5
2007,1,I609,3,40-44,4
2007,1,I609,3,45-49,6
2007,1,I609,3,50-54,8
2007,1,I609,3,55-59,14
2007,1,I609,3,60-64,11
2007,1,I609,3,65-69,11
2007,1,I609,3,70-74,12
2007,1,I609,3,75-79,10
2007,1,I609,3,80-84,9
2007,1,I609,3,85-89,3
2007,1,I609,3,90+,3
2007,1,I609,4,01-04,1
2007,1,I609,4,20-24,1
2007,1,I609,4,25-29,1
2007,1,I609,4,35-39,5
2007,1,I609,4,40-44,4
2007,1,I609,4,45-49,6
2007,1,I609,4,50-54,6
2007,1,I609,4,55-59,11
2007,1,I609,4,60-64,7
2007,1,I609,4,65-69,6
2007,1,I609,4,70-74,7
2007,1,I609,4,75-79,13
2007,1,I609,4,80-84,8
2007,1,I609,4,85-89,9
2007,1,I609,4,90+,2
2007,1,I609,5,05-09,1
2007,1,I609,5,15-19,1
2007,1,I609,5,20-24,1
2007,1,I609,5,35-39,2
2007,1,I609,5,40-44,3
2007,1,I609,5,45-49,4
2007,1,I609,5,50-54,3
2007,1,I609,5,55-59,9
2007,1,I609,5,60-64,12
2007,1,I609,5,65-69,16
2007,1,I609,5,70-74,9
2007,1,I609,5,75-79,14
2007,1,I609,5,80-84,6
2007,1,I609,5,85-89,10
2007,1,I609,5,90+,3
2007,1,I610,1,50-54,1
2007,1,I610,2,60-64,1
2007,1,I610,2,80-84,1
2007,1,I610,4,70-74,1
2007,1,I610,4,85-89,1
2007,1,I610,5,75-79,1
2007,1,I610,5,90+,1
2007,1,I611,1,65-69,1
2007,1,I611,1,70-74,1
2007,1,I611,1,90+,1
2007,1,I611,3,80-84,2
2007,1,I611,3,90+,1
2007,1,I611,4,70-74,1
2007,1,I611,4,75-79,2
2007,1,I611,4,85-89,1
2007,1,I611,5,80-84,1
2007,1,I612,2,55-59,1
2007,1,I612,2,70-74,1
2007,1,I612,3,80-84,1
2007,1,I612,5,75-79,1
2007,1,I613,1,35-39,2
2007,1,I613,1,40-44,1
2007,1,I613,1,45-49,2
2007,1,I613,1,55-59,1
2007,1,I613,1,65-69,1
2007,1,I613,1,70-74,2
2007,1,I613,1,75-79,3
2007,1,I613,1,80-84,2
2007,1,I613,1,85-89,1
2007,1,I613,2,50-54,3
2007,1,I613,2,55-59,3
2007,1,I613,2,60-64,1
2007,1,I613,2,65-69,1
2007,1,I613,2,75-79,2
2007,1,I613,2,80-84,3
2007,1,I613,2,85-89,1
2007,1,I613,2,90+,1
2007,1,I613,3,40-44,2
2007,1,I613,3,45-49,1
2007,1,I613,3,50-54,1
2007,1,I613,3,55-59,3
2007,1,I613,3,60-64,5
2007,1,I613,3,65-69,2
2007,1,I613,3,75-79,2
2007,1,I613,3,85-89,1
2007,1,I613,4,50-54,1
2007,1,I613,4,60-64,2
2007,1,I613,4,70-74,1
2007,1,I613,4,75-79,2
2007,1,I613,4,80-84,2
2007,1,I613,4,85-89,2
2007,1,I613,5,35-39,1
2007,1,I613,5,45-49,2
2007,1,I613,5,60-64,1
2007,1,I613,5,70-74,3
2007,1,I613,5,75-79,1
2007,1,I613,5,80-84,2
2007,1,I613,5,85-89,3
2007,1,I614,1,30-34,1
2007,1,I614,1,60-64,1
2007,1,I614,1,65-69,1
2007,1,I614,1,70-74,3
2007,1,I614,1,75-79,3
2007,1,I614,1,80-84,1
2007,1,I614,1,85-89,1
2007,1,I614,1,90+,1
2007,1,I614,2,40-44,1
2007,1,I614,2,50-54,2
2007,1,I614,2,55-59,1
2007,1,I614,2,70-74,1
2007,1,I614,2,75-79,3
2007,1,I614,2,80-84,1
2007,1,I614,2,85-89,1
2007,1,I614,3,25-29,1
2007,1,I614,3,40-44,1
2007,1,I614,3,60-64,3
2007,1,I614,3,65-69,1
2007,1,I614,3,70-74,5
2007,1,I614,3,75-79,2
2007,1,I614,3,80-84,3
2007,1,I614,3,85-89,1
2007,1,I614,4,35-39,1
2007,1,I614,4,50-54,1
2007,1,I614,4,55-59,1
2007,1,I614,4,60-64,2
2007,1,I614,4,65-69,1
2007,1,I614,4,70-74,2
2007,1,I614,4,75-79,2
2007,1,I614,4,80-84,2
2007,1,I614,4,90+,1
2007,1,I614,5,45-49,1
2007,1,I614,5,55-59,1
2007,1,I614,5,65-69,1
2007,1,I614,5,70-74,3
2007,1,I614,5,75-79,5
2007,1,I614,5,80-84,3
2007,1,I614,5,85-89,2
2007,1,I614,5,90+,1
2007,1,I615,1,40-44,1
2007,1,I615,1,50-54,2
2007,1,I615,1,60-64,2
2007,1,I615,1,65-69,1
2007,1,I615,1,70-74,3
2007,1,I615,1,80-84,3
2007,1,I615,1,85-89,1
2007,1,I615,2,50-54,1
2007,1,I615,2,60-64,2
2007,1,I615,2,65-69,1
2007,1,I615,2,75-79,1
2007,1,I615,2,80-84,2
2007,1,I615,2,85-89,2
2007,1,I615,3,40-44,1
2007,1,I615,3,55-59,1
2007,1,I615,3,65-69,1
2007,1,I615,3,70-74,1
2007,1,I615,3,75-79,2
2007,1,I615,3,80-84,1
2007,1,I615,4,60-64,1
2007,1,I615,4,65-69,2
2007,1,I615,4,70-74,2
2007,1,I615,4,80-84,1
2007,1,I615,4,85-89,1
2007,1,I615,4,90+,1
2007,1,I615,5,55-59,1
2007,1,I615,5,70-74,2
2007,1,I618,1,35-39,1
2007,1,I618,1,45-49,1
2007,1,I618,2,75-79,1
2007,1,I618,3,70-74,1
2007,1,I618,3,75-79,1
2007,1,I619,1,20-24,2
2007,1,I619,1,25-29,4
2007,1,I619,1,30-34,3
2007,1,I619,1,35-39,6
2007,1,I619,1,40-44,11
2007,1,I619,1,45-49,19
2007,1,I619,1,50-54,22
2007,1,I619,1,55-59,23
2007,1,I619,1,60-64,33
2007,1,I619,1,65-69,48
2007,1,I619,1,70-74,45
2007,1,I619,1,75-79,51
2007,1,I619,1,80-84,59
2007,1,I619,1,85-89,31
2007,1,I619,1,90+,11
2007,1,I619,2,15-19,1
2007,1,I619,2,30-34,2
2007,1,I619,2,35-39,5
2007,1,I619,2,40-44,7
2007,1,I619,2,45-49,3
2007,1,I619,2,50-54,10
2007,1,I619,2,55-59,18
2007,1,I619,2,60-64,31
2007,1,I619,2,65-69,30
2007,1,I619,2,70-74,43
2007,1,I619,2,75-79,47
2007,1,I619,2,80-84,52
2007,1,I619,2,85-89,34
2007,1,I619,2,90+,14
2007,1,I619,3,<1,2
2007,1,I619,3,35-39,2
2007,1,I619,3,40-44,5
2007,1,I619,3,45-49,7
2007,1,I619,3,50-54,15
2007,1,I619,3,55-59,16
2007,1,I619,3,60-64,26
2007,1,I619,3,65-69,47
2007,1,I619,3,70-74,34
2007,1,I619,3,75-79,55
2007,1,I619,3,80-84,71
2007,1,I619,3,85-89,53
2007,1,I619,3,90+,19
2007,1,I619,4,25-29,1
2007,1,I619,4,35-39,2
2007,1,I619,4,40-44,3
2007,1,I619,4,45-49,12
2007,1,I619,4,50-54,10
2007,1,I619,4,55-59,16
2007,1,I619,4,60-64,24
2007,1,I619,4,65-69,28
2007,1,I619,4,70-74,36
2007,1,I619,4,75-79,68
2007,1,I619,4,80-84,69
2007,1,I619,4,85-89,51
2007,1,I619,4,90+,18
2007,1,I619,5,15-19,1
2007,1,I619,5,20-24,1
2007,1,I619,5,30-34,1
2007,1,I619,5,35-39,1
2007,1,I619,5,40-44,2
2007,1,I619,5,45-49,4
2007,1,I619,5,50-54,7
2007,1,I619,5,55-59,12
2007,1,I619,5,60-64,17
2007,1,I619,5,65-69,19
2007,1,I619,5,70-74,44
2007,1,I619,5,75-79,54
2007,1,I619,5,80-84,60
2007,1,I619,5,85-89,42
2007,1,I619,5,90+,19
2007,1,I620,1,55-59,1
2007,1,I620,1,60-64,2
2007,1,I620,1,65-69,2
2007,1,I620,1,70-74,4
2007,1,I620,1,75-79,8
2007,1,I620,1,80-84,11
2007,1,I620,1,85-89,9
2007,1,I620,1,90+,4
2007,1,I620,2,45-49,1
2007,1,I620,2,50-54,2
2007,1,I620,2,55-59,3
2007,1,I620,2,65-69,2
2007,1,I620,2,70-74,9
2007,1,I620,2,75-79,7
2007,1,I620,2,80-84,8
2007,1,I620,2,85-89,7
2007,1,I620,2,90+,8
2007,1,I620,3,45-49,1
2007,1,I620,3,65-69,3
2007,1,I620,3,70-74,6
2007,1,I620,3,75-79,5
2007,1,I620,3,80-84,11
2007,1,I620,3,85-89,8
2007,1,I620,3,90+,7
2007,1,I620,4,55-59,1
2007,1,I620,4,70-74,3
2007,1,I620,4,75-79,7
2007,1,I620,4,80-84,14
2007,1,I620,4,85-89,15
2007,1,I620,4,90+,8
2007,1,I620,5,40-44,1
2007,1,I620,5,50-54,1
2007,1,I620,5,65-69,1
2007,1,I620,5,70-74,3
2007,1,I620,5,75-79,2
2007,1,I620,5,80-84,9
2007,1,I620,5,85-89,9
2007,1,I620,5,90+,8
2007,1,I621,5,70-74,1
2007,1,I629,1,35-39,2
2007,1,I629,1,45-49,1
2007,1,I629,1,50-54,1
2007,1,I629,1,55-59,2
2007,1,I629,1,60-64,6
2007,1,I629,1,65-69,4
2007,1,I629,1,70-74,5
2007,1,I629,1,75-79,9
2007,1,I629,1,80-84,6
2007,1,I629,1,85-89,4
2007,1,I629,1,90+,1
2007,1,I629,2,30-34,1
2007,1,I629,2,45-49,1
2007,1,I629,2,50-54,1
2007,1,I629,2,55-59,2
2007,1,I629,2,60-64,4
2007,1,I629,2,65-69,1
2007,1,I629,2,70-74,11
2007,1,I629,2,75-79,10
2007,1,I629,2,80-84,3
2007,1,I629,2,85-89,2
2007,1,I629,2,90+,2
2007,1,I629,3,25-29,1
2007,1,I629,3,40-44,1
2007,1,I629,3,45-49,1
2007,1,I629,3,50-54,2
2007,1,I629,3,55-59,4
2007,1,I629,3,60-64,2
2007,1,I629,3,65-69,7
2007,1,I629,3,70-74,5
2007,1,I629,3,75-79,3
2007,1,I629,3,80-84,9
2007,1,I629,3,85-89,11
2007,1,I629,3,90+,3
2007,1,I629,4,30-34,1
2007,1,I629,4,45-49,3
2007,1,I629,4,50-54,2
2007,1,I629,4,55-59,1
2007,1,I629,4,60-64,4
2007,1,I629,4,65-69,3
2007,1,I629,4,70-74,5
2007,1,I629,4,75-79,8
2007,1,I629,4,80-84,6
2007,1,I629,4,85-89,3
2007,1,I629,4,90+,2
2007,1,I629,5,50-54,2
2007,1,I629,5,55-59,1
2007,1,I629,5,60-64,2
2007,1,I629,5,65-69,4
2007,1,I629,5,70-74,3
2007,1,I629,5,75-79,12
2007,1,I629,5,80-84,6
2007,1,I629,5,85-89,8
2007,1,I629,5,90+,4
2007,1,I630,1,20-24,1
2007,1,I630,1,45-49,1
2007,1,I630,1,55-59,1
2007,1,I630,1,80-84,1
2007,1,I630,1,85-89,1
2007,1,I630,2,40-44,1
2007,1,I630,2,65-69,1
2007,1,I630,2,80-84,1
2007,1,I630,3,35-39,1
2007,1,I630,3,40-44,1
2007,1,I630,3,50-54,1
2007,1,I630,3,60-64,1
2007,1,I630,3,65-69,2
2007,1,I630,3,75-79,1
2007,1,I630,3,80-84,1
2007,1,I630,3,90+,1
2007,1,I630,4,65-69,1
2007,1,I630,4,70-74,1
2007,1,I630,4,75-79,1
2007,1,I630,4,80-84,1
2007,1,I630,4,85-89,1
2007,1,I630,4,90+,1
2007,1,I630,5,65-69,1
2007,1,I630,5,85-89,1
2007,1,I631,3,15-19,1
2007,1,I632,1,50-54,1
2007,1,I632,1,65-69,2
2007,1,I632,1,70-74,2
2007,1,I632,1,75-79,2
2007,1,I632,1,80-84,3
2007,1,I632,1,85-89,1
2007,1,I632,2,50-54,1
2007,1,I632,2,60-64,1
2007,1,I632,2,70-74,1
2007,1,I632,2,75-79,1
2007,1,I632,2,80-84,3
2007,1,I632,3,80-84,1
2007,1,I632,3,85-89,1
2007,1,I632,4,75-79,1
2007,1,I632,4,80-84,1
2007,1,I632,4,85-89,1
2007,1,I632,5,70-74,1
2007,1,I633,1,25-29,1
2007,1,I633,1,50-54,1
2007,1,I633,1,70-74,3
2007,1,I633,1,75-79,5
2007,1,I633,1,80-84,1
2007,1,I633,1,85-89,1
2007,1,I633,1,90+,1
2007,1,I633,2,50-54,1
2007,1,I633,2,75-79,1
2007,1,I633,2,80-84,1
2007,1,I633,2,85-89,3
2007,1,I633,2,90+,2
2007,1,I633,3,55-59,1
2007,1,I633,3,75-79,1
2007,1,I633,3,80-84,3
2007,1,I633,3,85-89,3
2007,1,I633,4,60-64,1
2007,1,I633,4,75-79,1
2007,1,I633,4,80-84,3
2007,1,I633,4,85-89,3
2007,1,I633,4,90+,4
2007,1,I633,5,70-74,1
2007,1,I633,5,75-79,4
2007,1,I633,5,80-84,7
2007,1,I633,5,85-89,5
2007,1,I633,5,90+,2
2007,1,I634,1,35-39,1
2007,1,I634,1,40-44,1
2007,1,I634,1,60-64,1
2007,1,I634,1,65-69,1
2007,1,I634,1,70-74,2
2007,1,I634,1,75-79,4
2007,1,I634,1,80-84,2
2007,1,I634,1,90+,3
2007,1,I634,2,45-49,1
2007,1,I634,2,50-54,1
2007,1,I634,2,65-69,1
2007,1,I634,2,70-74,4
2007,1,I634,2,75-79,4
2007,1,I634,2,80-84,1
2007,1,I634,2,85-89,3
2007,1,I634,2,90+,5
